step,time,ramp_factor,h_a_left,h_a_center,h_a_right,h_a_center_x,h_a_center_y,h_a_min,h_a_max,center_edge_ratio,uniformity
154,1.540000e-01,3.666667e-02,6.730632e+00,7.808557e+00,6.730632e+00,8.971337e-16,7.808557e+00,6.190090e+00,7.808557e+00,1.160152e+00,7.927316e-01
155,1.550000e-01,3.690476e-02,6.774338e+00,7.859262e+00,6.774338e+00,4.801596e-16,7.859262e+00,6.230286e+00,7.859262e+00,1.160152e+00,7.927316e-01
156,1.560000e-01,3.714286e-02,6.818043e+00,7.909967e+00,6.818043e+00,7.013445e-16,7.909967e+00,6.270481e+00,7.909967e+00,1.160152e+00,7.927316e-01
157,1.570000e-01,3.738095e-02,6.861749e+00,7.960672e+00,6.861749e+00,8.672376e-16,7.960672e+00,6.310676e+00,7.960672e+00,1.160152e+00,7.927316e-01
158,1.580000e-01,3.761905e-02,6.905454e+00,8.011377e+00,6.905454e+00,4.639221e-16,8.011377e+00,6.350872e+00,8.011377e+00,1.160152e+00,7.927316e-01
159,1.590000e-01,3.785714e-02,6.949159e+00,8.062082e+00,6.949159e+00,6.712292e-16,8.062082e+00,6.391067e+00,8.062082e+00,1.160152e+00,7.927316e-01
160,1.600000e-01,3.809524e-02,6.992865e+00,8.112787e+00,6.992865e+00,5.040553e-16,8.112787e+00,6.431263e+00,8.112787e+00,1.160152e+00,7.927316e-01
161,1.610000e-01,3.833333e-02,7.036570e+00,8.163491e+00,7.036570e+00,7.391181e-16,8.163491e+00,6.471458e+00,8.163491e+00,1.160152e+00,7.927316e-01
162,1.620000e-01,3.857143e-02,7.080276e+00,8.214196e+00,7.080276e+00,7.523554e-16,8.214196e+00,6.511653e+00,8.214196e+00,1.160152e+00,7.927316e-01
163,1.630000e-01,3.880952e-02,7.123981e+00,8.264901e+00,7.123981e+00,8.139458e-16,8.264901e+00,6.551849e+00,8.264901e+00,1.160152e+00,7.927316e-01
164,1.640000e-01,3.904762e-02,7.167686e+00,8.315606e+00,7.167686e+00,6.884053e-16,8.315606e+00,6.592044e+00,8.315606e+00,1.160152e+00,7.927316e-01
165,1.650000e-01,3.928571e-02,7.211392e+00,8.366311e+00,7.211392e+00,6.181567e-16,8.366311e+00,6.632240e+00,8.366311e+00,1.160152e+00,7.927316e-01
166,1.660000e-01,3.952381e-02,7.255097e+00,8.417016e+00,7.255097e+00,8.809750e-16,8.417016e+00,6.672435e+00,8.417016e+00,1.160152e+00,7.927316e-01
167,1.670000e-01,3.976190e-02,7.298803e+00,8.467721e+00,7.298803e+00,6.444122e-16,8.467721e+00,6.712630e+00,8.467721e+00,1.160152e+00,7.927316e-01
168,1.680000e-01,4.000000e-02,7.342508e+00,8.518426e+00,7.342508e+00,5.741636e-16,8.518426e+00,6.752826e+00,8.518426e+00,1.160152e+00,7.927316e-01
169,1.690000e-01,4.023810e-02,7.386213e+00,8.569131e+00,7.386213e+00,6.290343e-16,8.569131e+00,6.793021e+00,8.569131e+00,1.160152e+00,7.927316e-01
170,1.700000e-01,4.047619e-02,7.429919e+00,8.619836e+00,7.429919e+00,5.587857e-16,8.619836e+00,6.833217e+00,8.619836e+00,1.160152e+00,7.927316e-01
171,1.710000e-01,4.071429e-02,7.473624e+00,8.670541e+00,7.473624e+00,7.871288e-16,8.670541e+00,6.873412e+00,8.670541e+00,1.160152e+00,7.927316e-01
172,1.720000e-01,4.095238e-02,7.517330e+00,8.721246e+00,7.517330e+00,8.279025e-16,8.721246e+00,6.913607e+00,8.721246e+00,1.160152e+00,7.927316e-01
173,1.730000e-01,4.119048e-02,7.561035e+00,8.771950e+00,7.561035e+00,4.107092e-16,8.771950e+00,6.953803e+00,8.771950e+00,1.160152e+00,7.927316e-01
174,1.740000e-01,4.142857e-02,7.604740e+00,8.822655e+00,7.604740e+00,1.006814e-15,8.822655e+00,6.993998e+00,8.822655e+00,1.160152e+00,7.927316e-01
175,1.750000e-01,4.166667e-02,7.648446e+00,8.873360e+00,7.648446e+00,7.286175e-16,8.873360e+00,7.034193e+00,8.873360e+00,1.160152e+00,7.927316e-01
176,1.760000e-01,4.190476e-02,7.692151e+00,8.924065e+00,7.692151e+00,7.279771e-16,8.924065e+00,7.074389e+00,8.924065e+00,1.160152e+00,7.927316e-01
177,1.770000e-01,4.214286e-02,7.735857e+00,8.974770e+00,7.735857e+00,8.381397e-16,8.974770e+00,7.114584e+00,8.974770e+00,1.160152e+00,7.927316e-01
178,1.780000e-01,4.238095e-02,7.779562e+00,9.025475e+00,7.779562e+00,5.460658e-16,9.025475e+00,7.154780e+00,9.025475e+00,1.160152e+00,7.927316e-01
179,1.790000e-01,4.261905e-02,7.823267e+00,9.076180e+00,7.823267e+00,8.505174e-16,9.076180e+00,7.194975e+00,9.076180e+00,1.160152e+00,7.927316e-01
180,1.800000e-01,4.285714e-02,7.866973e+00,9.126885e+00,7.866973e+00,6.208935e-16,9.126885e+00,7.235170e+00,9.126885e+00,1.160152e+00,7.927316e-01
181,1.810000e-01,4.309524e-02,7.910678e+00,9.177590e+00,7.910678e+00,8.420784e-16,9.177590e+00,7.275366e+00,9.177590e+00,1.160152e+00,7.927316e-01
182,1.820000e-01,4.333333e-02,7.954384e+00,9.228295e+00,7.954384e+00,9.244855e-16,9.228295e+00,7.315561e+00,9.228295e+00,1.160152e+00,7.927316e-01
183,1.830000e-01,4.357143e-02,7.998089e+00,9.279000e+00,7.998089e+00,5.769004e-16,9.279000e+00,7.355757e+00,9.279000e+00,1.160152e+00,7.927316e-01
184,1.840000e-01,4.380952e-02,8.041794e+00,9.329705e+00,8.041794e+00,1.006252e-15,9.329705e+00,7.395952e+00,9.329705e+00,1.160152e+00,7.927316e-01
185,1.850000e-01,4.404762e-02,8.085500e+00,9.380409e+00,8.085500e+00,5.337670e-16,9.380409e+00,7.436147e+00,9.380409e+00,1.160152e+00,7.927316e-01
186,1.860000e-01,4.428571e-02,8.129205e+00,9.431114e+00,8.129205e+00,6.439296e-16,9.431114e+00,7.476343e+00,9.431114e+00,1.160152e+00,7.927316e-01
187,1.870000e-01,4.452381e-02,8.172911e+00,9.481819e+00,8.172911e+00,7.265559e-16,9.481819e+00,7.516538e+00,9.481819e+00,1.160152e+00,7.927316e-01
188,1.880000e-01,4.476190e-02,8.216616e+00,9.532524e+00,8.216616e+00,7.603907e-16,9.532524e+00,7.556734e+00,9.532524e+00,1.160152e+00,7.927316e-01
189,1.890000e-01,4.500000e-02,8.260321e+00,9.583229e+00,8.260321e+00,7.872866e-16,9.583229e+00,7.596929e+00,9.583229e+00,1.160152e+00,7.927316e-01
190,1.900000e-01,4.523810e-02,8.304027e+00,9.633934e+00,8.304027e+00,7.588906e-16,9.633934e+00,7.637124e+00,9.633934e+00,1.160152e+00,7.927316e-01
191,1.910000e-01,4.547619e-02,8.347732e+00,9.684639e+00,8.347732e+00,7.857865e-16,9.684639e+00,7.677320e+00,9.684639e+00,1.160152e+00,7.927316e-01
192,1.920000e-01,4.571429e-02,8.391438e+00,9.735344e+00,8.391438e+00,9.100462e-16,9.735344e+00,7.717515e+00,9.735344e+00,1.160152e+00,7.927316e-01
193,1.930000e-01,4.595238e-02,8.435143e+00,9.786049e+00,8.435143e+00,8.675532e-16,9.786049e+00,7.757711e+00,9.786049e+00,1.160152e+00,7.927316e-01
194,1.940000e-01,4.619048e-02,8.478848e+00,9.836754e+00,8.478848e+00,7.001601e-16,9.836754e+00,7.797906e+00,9.836754e+00,1.160152e+00,7.927316e-01
195,1.950000e-01,4.642857e-02,8.522554e+00,9.887459e+00,8.522554e+00,5.193276e-16,9.887459e+00,7.838101e+00,9.887459e+00,1.160152e+00,7.927316e-01
196,1.960000e-01,4.666667e-02,8.566259e+00,9.938163e+00,8.566259e+00,6.850014e-16,9.938163e+00,7.878297e+00,9.938163e+00,1.160152e+00,7.927316e-01
197,1.970000e-01,4.690476e-02,8.609965e+00,9.988868e+00,8.609965e+00,9.341612e-16,9.988868e+00,7.918492e+00,9.988868e+00,1.160152e+00,7.927316e-01
198,1.980000e-01,4.714286e-02,8.653670e+00,1.003957e+01,8.653670e+00,9.679960e-16,1.003957e+01,7.958687e+00,1.003957e+01,1.160152e+00,7.927316e-01
199,1.990000e-01,4.738095e-02,8.697376e+00,1.009028e+01,8.697376e+00,8.424555e-16,1.009028e+01,7.998883e+00,1.009028e+01,1.160152e+00,7.927316e-01
200,2.000000e-01,4.761905e-02,8.741081e+00,1.014098e+01,8.741081e+00,7.444513e-16,1.014098e+01,8.039078e+00,1.014098e+01,1.160152e+00,7.927316e-01
201,2.010000e-01,4.785714e-02,8.784786e+00,1.019169e+01,8.784786e+00,7.854443e-16,1.019169e+01,8.079274e+00,1.019169e+01,1.160152e+00,7.927316e-01
202,2.020000e-01,4.809524e-02,8.828492e+00,1.024239e+01,8.828492e+00,1.076018e-15,1.024239e+01,8.119469e+00,1.024239e+01,1.160152e+00,7.927316e-01
203,2.030000e-01,4.833333e-02,8.872197e+00,1.029310e+01,8.872197e+00,9.363806e-16,1.029310e+01,8.159664e+00,1.029310e+01,1.160152e+00,7.927316e-01
204,2.040000e-01,4.857143e-02,8.915903e+00,1.034380e+01,8.915903e+00,8.385957e-16,1.034380e+01,8.199860e+00,1.034380e+01,1.160152e+00,7.927316e-01
205,2.050000e-01,4.880952e-02,8.959608e+00,1.039451e+01,8.959608e+00,7.961026e-16,1.039451e+01,8.240055e+00,1.039451e+01,1.160152e+00,7.927316e-01
206,2.060000e-01,4.904762e-02,9.003313e+00,1.044521e+01,9.003313e+00,8.717901e-16,1.044521e+01,8.280251e+00,1.044521e+01,1.160152e+00,7.927316e-01
207,2.070000e-01,4.928571e-02,9.047019e+00,1.049592e+01,9.047019e+00,1.065219e-15,1.049592e+01,8.320446e+00,1.049592e+01,1.160152e+00,7.927316e-01
208,2.080000e-01,4.952381e-02,9.090724e+00,1.054662e+01,9.090724e+00,1.036823e-15,1.054662e+01,8.360641e+00,1.054662e+01,1.160152e+00,7.927316e-01
209,2.090000e-01,4.976190e-02,9.134430e+00,1.059733e+01,9.134430e+00,7.028969e-16,1.059733e+01,8.400837e+00,1.059733e+01,1.160152e+00,7.927316e-01
210,2.100000e-01,5.000000e-02,9.178135e+00,1.064803e+01,9.178135e+00,7.159150e-16,1.064803e+01,8.441032e+00,1.064803e+01,1.160152e+00,7.927316e-01
211,2.110000e-01,5.023810e-02,9.221840e+00,1.069874e+01,9.221840e+00,7.291524e-16,1.069874e+01,8.481228e+00,1.069874e+01,1.160152e+00,7.927316e-01
212,2.120000e-01,5.047619e-02,9.265546e+00,1.074944e+01,9.265546e+00,8.948261e-16,1.074944e+01,8.521423e+00,1.074944e+01,1.160152e+00,7.927316e-01
213,2.130000e-01,5.071429e-02,9.309251e+00,1.080015e+01,9.309251e+00,8.941857e-16,1.080015e+01,8.561618e+00,1.080015e+01,1.160152e+00,7.927316e-01
214,2.140000e-01,5.095238e-02,9.352957e+00,1.085085e+01,9.352957e+00,9.002650e-16,1.085085e+01,8.601814e+00,1.085085e+01,1.160152e+00,7.927316e-01
215,2.150000e-01,5.119048e-02,9.396662e+00,1.090156e+01,9.396662e+00,8.582104e-16,1.090156e+01,8.642009e+00,1.090156e+01,1.160152e+00,7.927316e-01
216,2.160000e-01,5.142857e-02,9.440367e+00,1.095226e+01,9.440367e+00,8.018396e-16,1.095226e+01,8.682205e+00,1.095226e+01,1.160152e+00,7.927316e-01
217,2.170000e-01,5.166667e-02,9.484073e+00,1.100297e+01,9.484073e+00,1.009147e-15,1.100297e+01,8.722400e+00,1.100297e+01,1.160152e+00,7.927316e-01
218,2.180000e-01,5.190476e-02,9.527778e+00,1.105367e+01,9.527778e+00,1.161162e-15,1.105367e+01,8.762595e+00,1.105367e+01,1.160152e+00,7.927316e-01
219,2.190000e-01,5.214286e-02,9.571484e+00,1.110438e+01,9.571484e+00,8.827466e-16,1.110438e+01,8.802791e+00,1.110438e+01,1.160152e+00,7.927316e-01
220,2.200000e-01,5.238095e-02,9.615189e+00,1.115508e+01,9.615189e+00,1.048640e-15,1.115508e+01,8.842986e+00,1.115508e+01,1.160152e+00,7.927316e-01
221,2.210000e-01,5.261905e-02,9.658894e+00,1.120579e+01,9.658894e+00,6.036907e-16,1.120579e+01,8.883181e+00,1.120579e+01,1.160152e+00,7.927316e-01
222,2.220000e-01,5.285714e-02,9.702600e+00,1.125649e+01,9.702600e+00,8.528505e-16,1.125649e+01,8.923377e+00,1.125649e+01,1.160152e+00,7.927316e-01
223,2.230000e-01,5.309524e-02,9.746305e+00,1.130720e+01,9.746305e+00,1.358530e-15,1.130720e+01,8.963572e+00,1.130720e+01,1.160152e+00,7.927316e-01
224,2.240000e-01,5.333333e-02,9.790011e+00,1.135790e+01,9.790011e+00,1.191137e-15,1.135790e+01,9.003768e+00,1.135790e+01,1.160152e+00,7.927316e-01
225,2.250000e-01,5.357143e-02,9.833716e+00,1.140861e+01,9.833716e+00,7.186518e-16,1.140861e+01,9.043963e+00,1.140861e+01,1.160152e+00,7.927316e-01
226,2.260000e-01,5.380952e-02,9.877421e+00,1.145931e+01,9.877421e+00,4.957475e-16,1.145931e+01,9.084158e+00,1.145931e+01,1.160152e+00,7.927316e-01
227,2.270000e-01,5.404762e-02,9.921127e+00,1.151002e+01,9.921127e+00,1.022463e-15,1.151002e+01,9.124354e+00,1.151002e+01,1.160152e+00,7.927316e-01
228,2.280000e-01,5.428571e-02,9.964832e+00,1.156072e+01,9.964832e+00,9.938478e-16,1.156072e+01,9.164549e+00,1.156072e+01,1.160152e+00,7.927316e-01
229,2.290000e-01,5.452381e-02,1.000854e+01,1.161143e+01,1.000854e+01,8.821851e-16,1.161143e+01,9.204745e+00,1.161143e+01,1.160152e+00,7.927316e-01
230,2.300000e-01,5.476190e-02,1.005224e+01,1.166213e+01,1.005224e+01,8.813254e-16,1.166213e+01,9.244940e+00,1.166213e+01,1.160152e+00,7.927316e-01
231,2.310000e-01,5.500000e-02,1.009595e+01,1.171284e+01,1.009595e+01,6.098489e-16,1.171284e+01,9.285135e+00,1.171284e+01,1.160152e+00,7.927316e-01
232,2.320000e-01,5.523810e-02,1.013965e+01,1.176354e+01,1.013965e+01,9.977865e-16,1.176354e+01,9.325331e+00,1.176354e+01,1.160152e+00,7.927316e-01
233,2.330000e-01,5.547619e-02,1.018336e+01,1.181425e+01,1.018336e+01,1.191216e-15,1.181425e+01,9.365526e+00,1.181425e+01,1.160152e+00,7.927316e-01
234,2.340000e-01,5.571429e-02,1.022706e+01,1.186495e+01,1.022706e+01,8.436308e-16,1.186495e+01,9.405722e+00,1.186495e+01,1.160152e+00,7.927316e-01
235,2.350000e-01,5.595238e-02,1.027077e+01,1.191566e+01,1.027077e+01,6.346043e-16,1.191566e+01,9.445917e+00,1.191566e+01,1.160152e+00,7.927316e-01
236,2.360000e-01,5.619048e-02,1.031448e+01,1.196636e+01,1.031448e+01,8.423499e-16,1.196636e+01,9.486112e+00,1.196636e+01,1.160152e+00,7.927316e-01
237,2.370000e-01,5.642857e-02,1.035818e+01,1.201707e+01,1.035818e+01,1.230068e-15,1.201707e+01,9.526308e+00,1.201707e+01,1.160152e+00,7.927316e-01
238,2.380000e-01,5.666667e-02,1.040189e+01,1.206777e+01,1.040189e+01,1.062675e-15,1.206777e+01,9.566503e+00,1.206777e+01,1.160152e+00,7.927316e-01
239,2.390000e-01,5.690476e-02,1.044559e+01,1.211847e+01,1.044559e+01,8.746846e-16,1.211847e+01,9.606699e+00,1.211847e+01,1.160152e+00,7.927316e-01
240,2.400000e-01,5.714286e-02,1.048930e+01,1.216918e+01,1.048930e+01,1.095870e-15,1.216918e+01,9.646894e+00,1.216918e+01,1.160152e+00,7.927316e-01
241,2.410000e-01,5.738095e-02,1.053300e+01,1.221988e+01,1.053300e+01,1.032779e-15,1.221988e+01,9.687089e+00,1.221988e+01,1.160152e+00,7.927316e-01
242,2.420000e-01,5.761905e-02,1.057671e+01,1.227059e+01,1.057671e+01,9.208972e-16,1.227059e+01,9.727285e+00,1.227059e+01,1.160152e+00,7.927316e-01
243,2.430000e-01,5.785714e-02,1.062041e+01,1.232129e+01,1.062041e+01,9.688290e-16,1.232129e+01,9.767480e+00,1.232129e+01,1.160152e+00,7.927316e-01
244,2.440000e-01,5.809524e-02,1.066412e+01,1.237200e+01,1.066412e+01,8.985804e-16,1.237200e+01,9.807675e+00,1.237200e+01,1.160152e+00,7.927316e-01
245,2.450000e-01,5.833333e-02,1.070782e+01,1.242270e+01,1.070782e+01,8.422096e-16,1.242270e+01,9.847871e+00,1.242270e+01,1.160152e+00,7.927316e-01
246,2.460000e-01,5.857143e-02,1.075153e+01,1.247341e+01,1.075153e+01,8.691055e-16,1.247341e+01,9.888066e+00,1.247341e+01,1.160152e+00,7.927316e-01
247,2.470000e-01,5.880952e-02,1.079523e+01,1.252411e+01,1.079523e+01,1.187873e-15,1.252411e+01,9.928262e+00,1.252411e+01,1.160152e+00,7.927316e-01
248,2.480000e-01,5.904762e-02,1.083894e+01,1.257482e+01,1.083894e+01,9.649692e-16,1.257482e+01,9.968457e+00,1.257482e+01,1.160152e+00,7.927316e-01
249,2.490000e-01,5.928571e-02,1.088265e+01,1.262552e+01,1.088265e+01,8.253316e-16,1.262552e+01,1.000865e+01,1.262552e+01,1.160152e+00,7.927316e-01
250,2.500000e-01,5.952381e-02,1.092635e+01,1.267623e+01,1.092635e+01,9.498105e-16,1.267623e+01,1.004885e+01,1.267623e+01,1.160152e+00,7.927316e-01
251,2.510000e-01,5.976190e-02,1.097006e+01,1.272693e+01,1.097006e+01,1.295896e-15,1.272693e+01,1.008904e+01,1.272693e+01,1.160152e+00,7.927316e-01
252,2.520000e-01,6.000000e-02,1.101376e+01,1.277764e+01,1.101376e+01,1.100747e-15,1.277764e+01,1.012924e+01,1.277764e+01,1.160152e+00,7.927316e-01
253,2.530000e-01,6.023810e-02,1.105747e+01,1.282834e+01,1.105747e+01,1.113765e-15,1.282834e+01,1.016943e+01,1.282834e+01,1.160152e+00,7.927316e-01
254,2.540000e-01,6.047619e-02,1.110117e+01,1.287905e+01,1.110117e+01,1.057833e-15,1.287905e+01,1.020963e+01,1.287905e+01,1.160152e+00,7.927316e-01
255,2.550000e-01,6.071429e-02,1.114488e+01,1.292975e+01,1.114488e+01,1.070851e-15,1.292975e+01,1.024982e+01,1.292975e+01,1.160152e+00,7.927316e-01
256,2.560000e-01,6.095238e-02,1.118858e+01,1.298046e+01,1.118858e+01,9.867244e-16,1.298046e+01,1.029002e+01,1.298046e+01,1.160152e+00,7.927316e-01
257,2.570000e-01,6.119048e-02,1.123229e+01,1.303116e+01,1.123229e+01,1.347126e-15,1.303116e+01,1.033022e+01,1.303116e+01,1.160152e+00,7.927316e-01
258,2.580000e-01,6.142857e-02,1.127599e+01,1.308187e+01,1.127599e+01,1.457288e-15,1.308187e+01,1.037041e+01,1.308187e+01,1.160152e+00,7.927316e-01
259,2.590000e-01,6.166667e-02,1.131970e+01,1.313257e+01,1.131970e+01,7.347837e-16,1.313257e+01,1.041061e+01,1.313257e+01,1.160152e+00,7.927316e-01
260,2.600000e-01,6.190476e-02,1.136341e+01,1.318328e+01,1.136341e+01,7.066070e-16,1.318328e+01,1.045080e+01,1.318328e+01,1.160152e+00,7.927316e-01
261,2.610000e-01,6.214286e-02,1.140711e+01,1.323398e+01,1.140711e+01,1.233103e-15,1.323398e+01,1.049100e+01,1.323398e+01,1.160152e+00,7.927316e-01
262,2.620000e-01,6.238095e-02,1.145082e+01,1.328469e+01,1.145082e+01,1.148977e-15,1.328469e+01,1.053119e+01,1.328469e+01,1.160152e+00,7.927316e-01
263,2.630000e-01,6.261905e-02,1.149452e+01,1.333539e+01,1.149452e+01,1.064850e-15,1.333539e+01,1.057139e+01,1.333539e+01,1.160152e+00,7.927316e-01
264,2.640000e-01,6.285714e-02,1.153823e+01,1.338610e+01,1.153823e+01,9.807241e-16,1.338610e+01,1.061158e+01,1.338610e+01,1.160152e+00,7.927316e-01
265,2.650000e-01,6.309524e-02,1.158193e+01,1.343680e+01,1.158193e+01,7.027471e-16,1.343680e+01,1.065178e+01,1.343680e+01,1.160152e+00,7.927316e-01
266,2.660000e-01,6.333333e-02,1.162564e+01,1.348751e+01,1.162564e+01,1.034516e-15,1.348751e+01,1.069197e+01,1.348751e+01,1.160152e+00,7.927316e-01
267,2.670000e-01,6.357143e-02,1.166934e+01,1.353821e+01,1.166934e+01,1.311650e-15,1.353821e+01,1.073217e+01,1.353821e+01,1.160152e+00,7.927316e-01
268,2.680000e-01,6.380952e-02,1.171305e+01,1.358892e+01,1.171305e+01,1.366740e-15,1.358892e+01,1.077236e+01,1.358892e+01,1.160152e+00,7.927316e-01
269,2.690000e-01,6.404762e-02,1.175675e+01,1.363962e+01,1.175675e+01,1.198909e-15,1.363962e+01,1.081256e+01,1.363962e+01,1.160152e+00,7.927316e-01
270,2.700000e-01,6.428571e-02,1.180046e+01,1.369033e+01,1.180046e+01,9.764431e-16,1.369033e+01,1.085276e+01,1.369033e+01,1.160152e+00,7.927316e-01
271,2.710000e-01,6.452381e-02,1.184416e+01,1.374103e+01,1.184416e+01,9.200723e-16,1.374103e+01,1.089295e+01,1.374103e+01,1.160152e+00,7.927316e-01
272,2.720000e-01,6.476190e-02,1.188787e+01,1.379174e+01,1.188787e+01,1.419251e-15,1.379174e+01,1.093315e+01,1.379174e+01,1.160152e+00,7.927316e-01
273,2.730000e-01,6.500000e-02,1.193158e+01,1.384244e+01,1.193158e+01,1.209786e-15,1.384244e+01,1.097334e+01,1.384244e+01,1.160152e+00,7.927316e-01
274,2.740000e-01,6.523810e-02,1.197528e+01,1.389315e+01,1.197528e+01,9.318095e-16,1.389315e+01,1.101354e+01,1.389315e+01,1.160152e+00,7.927316e-01
275,2.750000e-01,6.547619e-02,1.201899e+01,1.394385e+01,1.201899e+01,1.097483e-15,1.394385e+01,1.105373e+01,1.394385e+01,1.160152e+00,7.927316e-01
276,2.760000e-01,6.571429e-02,1.206269e+01,1.399456e+01,1.206269e+01,1.207646e-15,1.399456e+01,1.109393e+01,1.399456e+01,1.160152e+00,7.927316e-01
277,2.770000e-01,6.595238e-02,1.210640e+01,1.404526e+01,1.210640e+01,1.123520e-15,1.404526e+01,1.113412e+01,1.404526e+01,1.160152e+00,7.927316e-01
278,2.780000e-01,6.619048e-02,1.215010e+01,1.409597e+01,1.215010e+01,1.289632e-15,1.409597e+01,1.117432e+01,1.409597e+01,1.160152e+00,7.927316e-01
279,2.790000e-01,6.642857e-02,1.219381e+01,1.414667e+01,1.219381e+01,1.261017e-15,1.414667e+01,1.121451e+01,1.414667e+01,1.160152e+00,7.927316e-01
280,2.800000e-01,6.666667e-02,1.223751e+01,1.419738e+01,1.223751e+01,1.038112e-15,1.419738e+01,1.125471e+01,1.419738e+01,1.160152e+00,7.927316e-01
281,2.810000e-01,6.690476e-02,1.228122e+01,1.424808e+01,1.228122e+01,1.148275e-15,1.424808e+01,1.129490e+01,1.424808e+01,1.160152e+00,7.927316e-01
282,2.820000e-01,6.714286e-02,1.232492e+01,1.429879e+01,1.232492e+01,1.564187e-15,1.429879e+01,1.133510e+01,1.429879e+01,1.160152e+00,7.927316e-01
283,2.830000e-01,6.738095e-02,1.236863e+01,1.434949e+01,1.236863e+01,1.202067e-15,1.434949e+01,1.137530e+01,1.434949e+01,1.160152e+00,7.927316e-01
284,2.840000e-01,6.761905e-02,1.241233e+01,1.440020e+01,1.241233e+01,1.146134e-15,1.440020e+01,1.141549e+01,1.440020e+01,1.160152e+00,7.927316e-01
285,2.850000e-01,6.785714e-02,1.245604e+01,1.445090e+01,1.245604e+01,8.677191e-16,1.445090e+01,1.145569e+01,1.445090e+01,1.160152e+00,7.927316e-01
286,2.860000e-01,6.809524e-02,1.249975e+01,1.450161e+01,1.249975e+01,8.950535e-16,1.450161e+01,1.149588e+01,1.450161e+01,1.160152e+00,7.927316e-01
287,2.870000e-01,6.833333e-02,1.254345e+01,1.455231e+01,1.254345e+01,1.587645e-15,1.455231e+01,1.153608e+01,1.455231e+01,1.160152e+00,7.927316e-01
288,2.880000e-01,6.857143e-02,1.258716e+01,1.460302e+01,1.258716e+01,1.420690e-15,1.460302e+01,1.157627e+01,1.460302e+01,1.160152e+00,7.927316e-01
289,2.890000e-01,6.880952e-02,1.263086e+01,1.465372e+01,1.263086e+01,9.484241e-16,1.465372e+01,1.161647e+01,1.465372e+01,1.160152e+00,7.927316e-01
290,2.900000e-01,6.904762e-02,1.267457e+01,1.470443e+01,1.267457e+01,1.210804e-15,1.470443e+01,1.165666e+01,1.470443e+01,1.160152e+00,7.927316e-01
291,2.910000e-01,6.928571e-02,1.271827e+01,1.475513e+01,1.271827e+01,1.238138e-15,1.475513e+01,1.169686e+01,1.475513e+01,1.160152e+00,7.927316e-01
292,2.920000e-01,6.952381e-02,1.276198e+01,1.480584e+01,1.276198e+01,1.237279e-15,1.480584e+01,1.173705e+01,1.480584e+01,1.160152e+00,7.927316e-01
293,2.930000e-01,6.976190e-02,1.280568e+01,1.485654e+01,1.280568e+01,1.597680e-15,1.485654e+01,1.177725e+01,1.485654e+01,1.160152e+00,7.927316e-01
294,2.940000e-01,7.000000e-02,1.284939e+01,1.490725e+01,1.284939e+01,1.485360e-15,1.490725e+01,1.181745e+01,1.490725e+01,1.160152e+00,7.927316e-01
295,2.950000e-01,7.023810e-02,1.289309e+01,1.495795e+01,1.289309e+01,9.298268e-16,1.495795e+01,1.185764e+01,1.495795e+01,1.160152e+00,7.927316e-01
296,2.960000e-01,7.047619e-02,1.293680e+01,1.500866e+01,1.293680e+01,9.567228e-16,1.500866e+01,1.189784e+01,1.500866e+01,1.160152e+00,7.927316e-01
297,2.970000e-01,7.071429e-02,1.298051e+01,1.505936e+01,1.298051e+01,1.677508e-15,1.505936e+01,1.193803e+01,1.505936e+01,1.160152e+00,7.927316e-01
298,2.980000e-01,7.095238e-02,1.302421e+01,1.511006e+01,1.302421e+01,1.537871e-15,1.511006e+01,1.197823e+01,1.511006e+01,1.160152e+00,7.927316e-01
299,2.990000e-01,7.119048e-02,1.306792e+01,1.516077e+01,1.306792e+01,7.880488e-16,1.516077e+01,1.201842e+01,1.516077e+01,1.160152e+00,7.927316e-01
300,3.000000e-01,7.142857e-02,1.311162e+01,1.521147e+01,1.311162e+01,9.814782e-16,1.521147e+01,1.205862e+01,1.521147e+01,1.160152e+00,7.927316e-01
301,3.010000e-01,7.166667e-02,1.315533e+01,1.526218e+01,1.315533e+01,1.341441e-15,1.526218e+01,1.209881e+01,1.526218e+01,1.160152e+00,7.927316e-01
302,3.020000e-01,7.190476e-02,1.319903e+01,1.531288e+01,1.319903e+01,1.035270e-15,1.531288e+01,1.213901e+01,1.531288e+01,1.160152e+00,7.927316e-01
303,3.030000e-01,7.214286e-02,1.324274e+01,1.536359e+01,1.324274e+01,7.850486e-16,1.536359e+01,1.217920e+01,1.536359e+01,1.160152e+00,7.927316e-01
304,3.040000e-01,7.238095e-02,1.328644e+01,1.541429e+01,1.328644e+01,1.533151e-15,1.541429e+01,1.221940e+01,1.541429e+01,1.160152e+00,7.927316e-01
305,3.050000e-01,7.261905e-02,1.333015e+01,1.546500e+01,1.333015e+01,1.310685e-15,1.546500e+01,1.225959e+01,1.546500e+01,1.160152e+00,7.927316e-01
306,3.060000e-01,7.285714e-02,1.337385e+01,1.551570e+01,1.337385e+01,6.575696e-16,1.551570e+01,1.229979e+01,1.551570e+01,1.160152e+00,7.927316e-01
307,3.070000e-01,7.309524e-02,1.341756e+01,1.556641e+01,1.341756e+01,1.809005e-15,1.556641e+01,1.233999e+01,1.556641e+01,1.160152e+00,7.927316e-01
