step,time,dt,theta_min,theta_max,mass,E_CH,dE_CH_dt,ch_iterations,ch_residual,ch_time,phi_min,phi_max,H_max,M_max,E_mag,mu_min,mu_max,poisson_iterations,poisson_residual,poisson_time,ux_min,ux_max,uy_min,uy_max,U_max,E_kin,divU_L2,divU_Linf,CFL,p_min,p_max,F_cap_max,F_mag_max,F_grav_max,ns_time,E_total,dE_total_dt,interface_y_min,interface_y_max,interface_y_mean
132,1.330000e-01,1.000000e-03,-1.000004e+00,1.000002e+00,-2.000000e-01,9.428638e-01,1.890867e-07,0,0.000000e+00,1.329697e+00,-5.599632e+00,1.313806e-01,1.095449e+01,3.692203e+00,2.925304e+01,1.000000e+00,1.500000e+00,0,0.000000e+00,7.985328e-01,-3.975171e-04,3.973206e-04,-3.039250e-04,5.731995e-04,5.878307e-04,1.652618e-08,7.156797e-05,1.223784e-02,6.650545e-05,-3.680315e-01,5.550762e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.444749e+00,3.019591e+01,4.415489e+02,0.000000e+00,0.000000e+00,0.000000e+00
133,1.340000e-01,1.000000e-03,-1.000004e+00,1.000002e+00,-2.000000e-01,9.428638e-01,1.945729e-07,0,0.000000e+00,1.331632e+00,-5.642053e+00,1.323763e-01,1.103764e+01,3.720128e+00,2.969795e+01,1.000000e+00,1.500000e+00,0,0.000000e+00,7.944252e-01,-4.014348e-04,4.012349e-04,-3.067951e-04,5.800914e-04,5.948544e-04,1.685999e-08,7.259776e-05,1.241218e-02,6.730009e-05,-3.739909e-01,5.629163e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.401163e+00,3.064081e+01,4.449067e+02,0.000000e+00,0.000000e+00,0.000000e+00
134,1.350000e-01,1.000000e-03,-1.000004e+00,1.000002e+00,-2.000000e-01,9.428638e-01,2.001550e-07,0,0.000000e+00,1.333796e+00,-5.684474e+00,1.333720e-01,1.112079e+01,3.748051e+00,3.014622e+01,1.000000e+00,1.500000e+00,0,0.000000e+00,7.967685e-01,-4.053146e-04,4.051113e-04,-3.096271e-04,5.869770e-04,6.018704e-04,1.719408e-08,7.363387e-05,1.258741e-02,6.809387e-05,-3.800075e-01,5.707957e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.432791e+00,3.108908e+01,4.482645e+02,0.000000e+00,0.000000e+00,0.000000e+00
135,1.360000e-01,1.000000e-03,-1.000004e+00,1.000002e+00,-2.000000e-01,9.428638e-01,2.058345e-07,0,0.000000e+00,1.328826e+00,-5.726895e+00,1.343677e-01,1.120395e+01,3.775973e+00,3.059784e+01,1.000000e+00,1.500000e+00,0,0.000000e+00,7.971577e-01,-4.091554e-04,4.089487e-04,-3.124198e-04,5.938551e-04,6.089174e-04,1.752825e-08,7.467631e-05,1.276350e-02,6.889114e-05,-3.860816e-01,5.787138e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.499801e+00,3.154070e+01,4.516223e+02,0.000000e+00,0.000000e+00,0.000000e+00
136,1.370000e-01,1.000000e-03,-1.000004e+00,1.000003e+00,-2.000000e-01,9.428638e-01,2.116157e-07,0,0.000000e+00,1.336446e+00,-5.769316e+00,1.353634e-01,1.128711e+01,3.803895e+00,3.105282e+01,1.000000e+00,1.500000e+00,0,0.000000e+00,7.975075e-01,-4.129608e-04,4.127491e-04,-3.151719e-04,6.007247e-04,6.159800e-04,1.786232e-08,7.572510e-05,1.294047e-02,6.969018e-05,-3.922135e-01,5.866703e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.412196e+00,3.199568e+01,4.549800e+02,0.000000e+00,0.000000e+00,0.000000e+00
137,1.380000e-01,1.000000e-03,-1.000004e+00,1.000003e+00,-2.000000e-01,9.428638e-01,2.174754e-07,0,0.000000e+00,1.344180e+00,-5.811737e+00,1.363591e-01,1.137028e+01,3.831814e+00,3.151116e+01,1.000000e+00,1.500000e+00,0,0.000000e+00,7.957284e-01,-4.167325e-04,4.165172e-04,-3.178824e-04,6.075846e-04,6.230336e-04,1.819606e-08,7.678025e-05,1.311828e-02,7.048821e-05,-3.984034e-01,5.946646e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.398081e+00,3.245402e+01,4.583378e+02,0.000000e+00,0.000000e+00,0.000000e+00
138,1.390000e-01,1.000000e-03,-1.000004e+00,1.000003e+00,-2.000000e-01,9.428638e-01,2.234294e-07,0,0.000000e+00,1.336060e+00,-5.854159e+00,1.373549e-01,1.145346e+01,3.859733e+00,3.197285e+01,1.000000e+00,1.500000e+00,0,0.000000e+00,8.298171e-01,-4.204619e-04,4.202431e-04,-3.205499e-04,6.144334e-04,6.300770e-04,1.852929e-08,7.784176e-05,1.329695e-02,7.128507e-05,-4.046517e-01,6.026964e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.433830e+00,3.291571e+01,4.616956e+02,0.000000e+00,0.000000e+00,0.000000e+00
139,1.400000e-01,1.000000e-03,-1.000004e+00,1.000003e+00,-2.000000e-01,9.428638e-01,2.294877e-07,0,0.000000e+00,1.445228e+00,-5.896580e+00,1.383506e-01,1.153664e+01,3.887651e+00,3.243790e+01,1.000000e+00,1.500000e+00,0,0.000000e+00,8.159702e-01,-4.241478e-04,4.239254e-04,-3.231732e-04,6.212703e-04,6.371089e-04,1.886180e-08,7.890964e-05,1.347644e-02,7.208065e-05,-4.109586e-01,6.107653e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.407173e+00,3.338077e+01,4.650534e+02,0.000000e+00,0.000000e+00,0.000000e+00
140,1.410000e-01,1.000000e-03,-1.000004e+00,1.000003e+00,-2.000000e-01,9.428638e-01,2.356418e-07,0,0.000000e+00,1.330229e+00,-5.939001e+00,1.393464e-01,1.161983e+01,3.915567e+00,3.290632e+01,1.000000e+00,1.500000e+00,0,0.000000e+00,7.966139e-01,-4.277891e-04,4.275630e-04,-3.257514e-04,6.280939e-04,6.441284e-04,1.919338e-08,7.998392e-05,1.365676e-02,7.287481e-05,-4.173245e-01,6.188708e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.402436e+00,3.384918e+01,4.684112e+02,0.000000e+00,0.000000e+00,0.000000e+00
141,1.420000e-01,1.000000e-03,-1.000004e+00,1.000003e+00,-2.000000e-01,9.428638e-01,2.418551e-07,0,0.000000e+00,1.333256e+00,-5.981422e+00,1.403421e-01,1.170302e+01,3.943482e+00,3.337808e+01,1.000000e+00,1.500000e+00,0,0.000000e+00,8.266853e-01,-4.313845e-04,4.311547e-04,-3.282831e-04,6.349192e-04,6.511343e-04,1.952383e-08,8.106462e-05,1.383789e-02,7.366743e-05,-4.237495e-01,6.270125e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.425084e+00,3.432095e+01,4.717689e+02,0.000000e+00,0.000000e+00,0.000000e+00
142,1.430000e-01,1.000000e-03,-1.000004e+00,1.000003e+00,-2.000000e-01,9.428638e-01,2.481914e-07,0,0.000000e+00,1.335377e+00,-6.023843e+00,1.413379e-01,1.178622e+01,3.971395e+00,3.385321e+01,1.000000e+00,1.500000e+00,0,0.000000e+00,7.957109e-01,-4.349328e-04,4.346993e-04,-3.307673e-04,6.418462e-04,6.581254e-04,1.985294e-08,8.215175e-05,1.401982e-02,7.445838e-05,-4.302340e-01,6.351900e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.400689e+00,3.479608e+01,4.751267e+02,0.000000e+00,0.000000e+00,0.000000e+00
143,1.440000e-01,1.000000e-03,-1.000004e+00,1.000003e+00,-2.000000e-01,9.428638e-01,2.546086e-07,0,0.000000e+00,1.331680e+00,-6.066264e+00,1.423337e-01,1.186942e+01,3.999308e+00,3.433170e+01,1.000000e+00,1.500000e+00,0,0.000000e+00,7.945153e-01,-4.384330e-04,4.381958e-04,-3.332028e-04,6.487607e-04,6.651006e-04,2.018051e-08,8.324535e-05,1.420254e-02,7.524754e-05,-4.367783e-01,6.434028e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.444905e+00,3.527456e+01,4.784845e+02,0.000000e+00,0.000000e+00,0.000000e+00
144,1.450000e-01,1.000000e-03,-1.000004e+00,1.000003e+00,-2.000000e-01,9.428638e-01,2.611162e-07,0,0.000000e+00,1.326337e+00,-6.108685e+00,1.433295e-01,1.195263e+01,4.027219e+00,3.481354e+01,1.000000e+00,1.500000e+00,0,0.000000e+00,7.943845e-01,-4.418839e-04,4.416428e-04,-3.355886e-04,6.556616e-04,6.720589e-04,2.050632e-08,8.434544e-05,1.438604e-02,7.603479e-05,-4.433825e-01,6.516506e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.410765e+00,3.575640e+01,4.818423e+02,0.000000e+00,0.000000e+00,0.000000e+00
145,1.460000e-01,1.000000e-03,-1.000004e+00,1.000003e+00,-2.000000e-01,9.428638e-01,2.677119e-07,0,0.000000e+00,1.322537e+00,-6.151106e+00,1.443253e-01,1.203584e+01,4.055129e+00,3.529874e+01,1.000000e+00,1.500000e+00,0,0.000000e+00,7.952474e-01,-4.452844e-04,4.450394e-04,-3.379236e-04,6.625480e-04,6.790557e-04,2.083017e-08,8.545205e-05,1.457031e-02,7.682638e-05,-4.500471e-01,6.599330e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.539001e+00,3.624160e+01,4.852000e+02,0.000000e+00,0.000000e+00,0.000000e+00
146,1.470000e-01,1.000000e-03,-1.000004e+00,1.000003e+00,-2.000000e-01,9.428638e-01,2.743927e-07,0,0.000000e+00,1.327533e+00,-6.193527e+00,1.453211e-01,1.211907e+01,4.083037e+00,3.578730e+01,1.000000e+00,1.500000e+00,0,0.000000e+00,7.985041e-01,-4.486342e-04,4.483846e-04,-3.402068e-04,6.694187e-04,6.860378e-04,2.115186e-08,8.656521e-05,1.475535e-02,7.761632e-05,-4.567722e-01,6.682494e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.411647e+00,3.673016e+01,4.885578e+02,0.000000e+00,0.000000e+00,0.000000e+00
147,1.480000e-01,1.000000e-03,-1.000004e+00,1.000003e+00,-2.000000e-01,9.428638e-01,2.811896e-07,0,0.000000e+00,1.334627e+00,-6.235948e+00,1.463169e-01,1.220229e+01,4.110945e+00,3.627921e+01,1.000000e+00,1.500000e+00,0,0.000000e+00,7.937972e-01,-4.519503e-04,4.516968e-04,-3.424371e-04,6.762727e-04,6.930015e-04,2.147117e-08,8.768495e-05,1.494113e-02,7.840417e-05,-4.635581e-01,6.765996e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.427108e+00,3.722208e+01,4.919156e+02,0.000000e+00,0.000000e+00,0.000000e+00
148,1.490000e-01,1.000000e-03,-1.000004e+00,1.000003e+00,-2.000000e-01,9.428638e-01,2.880698e-07,0,0.000000e+00,1.323355e+00,-6.278369e+00,1.473127e-01,1.228553e+01,4.138851e+00,3.677448e+01,1.000000e+00,1.500000e+00,0,0.000000e+00,7.943597e-01,-4.552134e-04,4.549560e-04,-3.446135e-04,6.831091e-04,6.999458e-04,2.178791e-08,8.881133e-05,1.512765e-02,7.918982e-05,-4.704051e-01,6.849831e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.426048e+00,3.771735e+01,4.952734e+02,0.000000e+00,0.000000e+00,0.000000e+00
149,1.500000e-01,1.000000e-03,-1.000004e+00,1.000003e+00,-2.000000e-01,9.428638e-01,2.950127e-07,0,0.000000e+00,1.330894e+00,-6.320790e+00,1.483086e-01,1.236877e+01,4.166756e+00,3.727312e+01,1.000000e+00,1.500000e+00,0,0.000000e+00,7.943915e-01,-4.584226e-04,4.581612e-04,-3.467351e-04,6.899267e-04,7.068695e-04,2.210188e-08,8.994437e-05,1.531490e-02,7.997316e-05,-4.773135e-01,6.933996e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.375524e+00,3.821598e+01,4.986311e+02,0.000000e+00,0.000000e+00,0.000000e+00
150,1.510000e-01,1.000000e-03,-1.000004e+00,1.000003e+00,-2.000000e-01,9.428638e-01,3.020646e-07,0,0.000000e+00,1.381507e+00,-6.363211e+00,1.493044e-01,1.245202e+01,4.194659e+00,3.777510e+01,1.000000e+00,1.500000e+00,0,0.000000e+00,7.855346e-01,-4.615769e-04,4.613115e-04,-3.488009e-04,6.967247e-04,7.137907e-04,2.241286e-08,9.108413e-05,1.550287e-02,8.075620e-05,-4.842835e-01,7.018486e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.415302e+00,3.871797e+01,5.019889e+02,0.000000e+00,0.000000e+00,0.000000e+00
151,1.520000e-01,1.000000e-03,-1.000004e+00,1.000003e+00,-2.000000e-01,9.428638e-01,3.091830e-07,0,0.000000e+00,1.330925e+00,-6.405632e+00,1.503003e-01,1.253527e+01,4.222561e+00,3.828045e+01,1.000000e+00,1.500000e+00,0,0.000000e+00,7.953288e-01,-4.646753e-04,4.644058e-04,-3.508099e-04,7.035019e-04,7.207070e-04,2.272066e-08,9.223064e-05,1.569154e-02,8.153868e-05,-4.913154e-01,7.103298e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.439786e+00,3.922332e+01,5.053467e+02,0.000000e+00,0.000000e+00,0.000000e+00
152,1.530000e-01,1.000000e-03,-1.000004e+00,1.000003e+00,-2.000000e-01,9.428638e-01,3.164204e-07,0,0.000000e+00,1.345534e+00,-6.448053e+00,1.512962e-01,1.261853e+01,4.250462e+00,3.878916e+01,1.000000e+00,1.500000e+00,0,0.000000e+00,8.407497e-01,-4.677167e-04,4.674432e-04,-3.527613e-04,7.102575e-04,7.276007e-04,2.302509e-08,9.338396e-05,1.588092e-02,8.231863e-05,-4.984094e-01,7.188427e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.359429e+00,3.973202e+01,5.087045e+02,0.000000e+00,0.000000e+00,0.000000e+00
153,1.540000e-01,1.000000e-03,-1.000004e+00,1.000003e+00,-2.000000e-01,9.428638e-01,3.237529e-07,0,0.000000e+00,1.324907e+00,-6.490474e+00,1.522921e-01,1.270180e+01,4.278362e+00,3.930122e+01,1.000000e+00,1.500000e+00,0,0.000000e+00,8.095468e-01,-4.707166e-04,4.704376e-04,-3.546543e-04,7.169905e-04,7.344711e-04,2.332595e-08,9.454415e-05,1.607098e-02,8.309592e-05,-5.055658e-01,7.273869e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.410641e+00,4.024408e+01,5.120622e+02,0.000000e+00,0.000000e+00,0.000000e+00
154,1.550000e-01,1.000000e-03,-1.000004e+00,1.000003e+00,-2.000000e-01,9.428638e-01,3.311224e-07,0,0.000000e+00,1.335126e+00,-6.532895e+00,1.532880e-01,1.278507e+01,4.306260e+00,3.981664e+01,1.000000e+00,1.500000e+00,0,0.000000e+00,7.911870e-01,-4.736645e-04,4.733813e-04,-3.564879e-04,7.236999e-04,7.413171e-04,2.362304e-08,9.571126e-05,1.626171e-02,8.387045e-05,-5.127848e-01,7.359622e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.444594e+00,4.075950e+01,5.154200e+02,0.000000e+00,0.000000e+00,0.000000e+00
155,1.560000e-01,1.000000e-03,-1.000004e+00,1.000003e+00,-2.000000e-01,9.428638e-01,3.386358e-07,0,0.000000e+00,1.323733e+00,-6.575316e+00,1.542839e-01,1.286835e+01,4.334157e+00,4.033542e+01,1.000000e+00,1.500000e+00,0,0.000000e+00,9.569949e-01,-4.765536e-04,4.762662e-04,-3.582661e-04,7.303848e-04,7.481378e-04,2.391617e-08,9.688535e-05,1.645312e-02,8.464213e-05,-5.200667e-01,7.445682e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.397033e+00,4.127828e+01,5.187778e+02,0.000000e+00,0.000000e+00,0.000000e+00
156,1.570000e-01,1.000000e-03,-1.000004e+00,1.000003e+00,-2.000000e-01,9.428638e-01,3.461885e-07,0,0.000000e+00,1.327176e+00,-6.617737e+00,1.552798e-01,1.295164e+01,4.362053e+00,4.085755e+01,1.000000e+00,1.500000e+00,0,0.000000e+00,7.936591e-01,-4.793830e-04,4.790914e-04,-3.599835e-04,7.370443e-04,7.549322e-04,2.420517e-08,9.806649e-05,1.664518e-02,8.541083e-05,-5.274117e-01,7.532044e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.437445e+00,4.180042e+01,5.221356e+02,0.000000e+00,0.000000e+00,0.000000e+00
157,1.580000e-01,1.000000e-03,-1.000004e+00,1.000003e+00,-2.000000e-01,9.428638e-01,3.538647e-07,0,0.000000e+00,1.319813e+00,-6.660158e+00,1.562757e-01,1.303494e+01,4.389948e+00,4.138305e+01,1.000000e+00,1.500000e+00,0,0.000000e+00,7.923066e-01,-4.821519e-04,4.818560e-04,-3.616394e-04,7.436775e-04,7.616996e-04,2.448985e-08,9.925473e-05,1.683789e-02,8.617647e-05,-5.348200e-01,7.618705e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.376480e+00,4.232591e+01,5.254933e+02,0.000000e+00,0.000000e+00,0.000000e+00
158,1.590000e-01,1.000000e-03,-1.000004e+00,1.000003e+00,-2.000000e-01,9.428638e-01,3.616004e-07,0,0.000000e+00,1.328556e+00,-6.702579e+00,1.572717e-01,1.311824e+01,4.417841e+00,4.191190e+01,1.000000e+00,1.500000e+00,0,0.000000e+00,7.970873e-01,-4.848595e-04,4.845593e-04,-3.632330e-04,7.502835e-04,7.684390e-04,2.477002e-08,1.004502e-04,1.703124e-02,8.693895e-05,-5.422920e-01,7.705662e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.564983e+00,4.285476e+01,5.288511e+02,0.000000e+00,0.000000e+00,0.000000e+00
159,1.600000e-01,1.000000e-03,-1.000004e+00,1.000003e+00,-2.000000e-01,9.428638e-01,3.694072e-07,0,0.000000e+00,1.352831e+00,-6.745000e+00,1.582676e-01,1.320155e+01,4.445733e+00,4.244411e+01,1.000000e+00,1.500000e+00,0,0.000000e+00,8.226353e-01,-4.875050e-04,4.872005e-04,-3.647636e-04,7.568615e-04,7.751496e-04,2.504552e-08,1.016528e-04,1.722521e-02,8.769816e-05,-5.498277e-01,7.792911e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.554761e+00,4.338697e+01,5.322089e+02,0.000000e+00,0.000000e+00,0.000000e+00
160,1.610000e-01,1.000000e-03,-1.000005e+00,1.000003e+00,-2.000000e-01,9.428638e-01,3.773418e-07,0,0.000000e+00,1.327080e+00,-6.787421e+00,1.592636e-01,1.328487e+01,4.473623e+00,4.297967e+01,1.000000e+00,1.500000e+00,0,0.000000e+00,7.907047e-01,-4.900886e-04,4.897788e-04,-3.662306e-04,7.634106e-04,7.818304e-04,2.531617e-08,1.028628e-04,1.741981e-02,8.845402e-05,-5.574274e-01,7.880449e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.537207e+00,4.392254e+01,5.355666e+02,0.000000e+00,0.000000e+00,0.000000e+00
161,1.620000e-01,1.000000e-03,-1.000005e+00,1.000004e+00,-2.000000e-01,9.428638e-01,3.853650e-07,0,0.000000e+00,1.453483e+00,-6.829841e+00,1.602596e-01,1.336820e+01,4.501512e+00,4.351860e+01,1.000000e+00,1.500000e+00,0,0.000000e+00,8.252909e-01,-4.926359e-04,4.923213e-04,-3.676334e-04,7.699300e-04,7.884808e-04,2.558181e-08,1.040803e-04,1.761501e-02,8.920642e-05,-5.650914e-01,7.968272e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.557804e+00,4.446146e+01,5.389244e+02,0.000000e+00,0.000000e+00,0.000000e+00
162,1.630000e-01,1.000000e-03,-1.000005e+00,1.000004e+00,-2.000000e-01,9.428638e-01,3.934232e-07,0,0.000000e+00,1.567086e+00,-6.872262e+00,1.612555e-01,1.345153e+01,4.529400e+00,4.406088e+01,1.000000e+00,1.500000e+00,0,0.000000e+00,8.646053e-01,-4.951197e-04,4.948007e-04,-3.689714e-04,7.764189e-04,7.950999e-04,2.584227e-08,1.053052e-04,1.781080e-02,8.995528e-05,-5.728199e-01,8.056378e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.548050e+00,4.500374e+01,5.422822e+02,0.000000e+00,0.000000e+00,0.000000e+00
163,1.640000e-01,1.000000e-03,-1.000005e+00,1.000004e+00,-2.000000e-01,9.428638e-01,4.016322e-07,0,0.000000e+00,1.406828e+00,-6.914683e+00,1.622515e-01,1.353487e+01,4.557287e+00,4.460652e+01,1.000000e+00,1.500000e+00,0,0.000000e+00,8.375375e-01,-4.975395e-04,4.972159e-04,-3.702440e-04,7.828764e-04,8.017683e-04,2.609741e-08,1.065377e-04,1.800719e-02,9.070973e-05,-5.806130e-01,8.144762e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.530509e+00,4.554938e+01,5.456400e+02,0.000000e+00,0.000000e+00,0.000000e+00
164,1.650000e-01,1.000000e-03,-1.000005e+00,1.000004e+00,-2.000000e-01,9.428638e-01,4.098639e-07,0,0.000000e+00,1.419110e+00,-6.957104e+00,1.632475e-01,1.361822e+01,4.585172e+00,4.515552e+01,1.000000e+00,1.500000e+00,0,0.000000e+00,1.043163e+00,-4.998946e-04,4.995665e-04,-3.714507e-04,7.893018e-04,8.084082e-04,2.634706e-08,1.077778e-04,1.820416e-02,9.146094e-05,-5.884710e-01,8.233422e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.485462e+00,4.609838e+01,5.489977e+02,0.000000e+00,0.000000e+00,0.000000e+00
165,1.660000e-01,1.000000e-03,-1.000005e+00,1.000004e+00,-2.000000e-01,9.428638e-01,4.182067e-07,0,0.000000e+00,1.386929e+00,-6.999525e+00,1.642436e-01,1.370158e+01,4.613056e+00,4.570787e+01,1.000000e+00,1.500000e+00,0,0.000000e+00,8.485978e-01,-5.021845e-04,5.018517e-04,-3.725912e-04,7.956944e-04,8.150164e-04,2.659108e-08,1.090258e-04,1.840170e-02,9.220858e-05,-5.963941e-01,8.322354e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.783250e+00,4.665074e+01,5.523555e+02,0.000000e+00,0.000000e+00,0.000000e+00
166,1.670000e-01,1.000000e-03,-1.000005e+00,1.000004e+00,-2.000000e-01,9.428638e-01,4.266815e-07,0,0.000000e+00,1.415465e+00,-7.041946e+00,1.652396e-01,1.378494e+01,4.640939e+00,4.626358e+01,1.000000e+00,1.500000e+00,0,0.000000e+00,8.733898e-01,-5.044084e-04,5.040711e-04,-3.736648e-04,8.020534e-04,8.215924e-04,2.682933e-08,1.102816e-04,1.859980e-02,9.295257e-05,-6.043824e-01,8.411556e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.724464e+00,4.720645e+01,5.557133e+02,0.000000e+00,0.000000e+00,0.000000e+00
167,1.680000e-01,1.000000e-03,-1.000005e+00,1.000004e+00,-2.000000e-01,9.428638e-01,4.351601e-07,0,0.000000e+00,1.461636e+00,-7.084367e+00,1.662356e-01,1.386832e+01,4.668821e+00,4.682266e+01,1.000000e+00,1.500000e+00,0,0.000000e+00,8.531371e-01,-5.065819e-04,5.062387e-04,-3.746714e-04,8.083781e-04,8.281353e-04,2.706168e-08,1.115454e-04,1.879845e-02,9.369281e-05,-6.124362e-01,8.501024e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.732739e+00,4.776552e+01,5.590710e+02,0.000000e+00,0.000000e+00,0.000000e+00
168,1.690000e-01,1.000000e-03,-1.000005e+00,1.000004e+00,-2.000000e-01,9.428638e-01,4.437610e-07,0,0.000000e+00,1.418956e+00,-7.126787e+00,1.672317e-01,1.395170e+01,4.696701e+00,4.738508e+01,1.000000e+00,1.500000e+00,0,0.000000e+00,8.593118e-01,-5.087065e-04,5.083587e-04,-3.756104e-04,8.146679e-04,8.346445e-04,2.728800e-08,1.128172e-04,1.899764e-02,9.442924e-05,-6.205556e-01,8.590756e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.756644e+00,4.832795e+01,5.624288e+02,0.000000e+00,0.000000e+00,0.000000e+00
169,1.700000e-01,1.000000e-03,-1.000005e+00,1.000004e+00,-2.000000e-01,9.428638e-01,4.524311e-07,0,0.000000e+00,1.528111e+00,-7.169208e+00,1.682277e-01,1.403509e+01,4.724580e+00,4.795087e+01,1.000000e+00,1.500000e+00,0,0.000000e+00,9.791228e-01,-5.107646e-04,5.104121e-04,-3.764816e-04,8.209219e-04,8.411193e-04,2.750816e-08,1.140972e-04,1.919737e-02,9.516178e-05,-6.287407e-01,8.680749e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.737038e+00,4.889374e+01,5.657866e+02,0.000000e+00,0.000000e+00,0.000000e+00
170,1.710000e-01,1.000000e-03,-1.000005e+00,1.000004e+00,-2.000000e-01,9.428638e-01,4.612117e-07,0,0.000000e+00,1.454507e+00,-7.211629e+00,1.692238e-01,1.411849e+01,4.752457e+00,4.852002e+01,1.000000e+00,1.500000e+00,0,0.000000e+00,9.381891e-01,-5.127557e-04,5.123985e-04,-3.772848e-04,8.271397e-04,8.475591e-04,2.772205e-08,1.153855e-04,1.939762e-02,9.589036e-05,-6.369919e-01,8.770999e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.493085e+00,4.946288e+01,5.691443e+02,0.000000e+00,0.000000e+00,0.000000e+00
171,1.720000e-01,1.000000e-03,-1.000005e+00,1.000004e+00,-2.000000e-01,9.428638e-01,4.700809e-07,0,0.000000e+00,1.431416e+00,-7.254050e+00,1.702199e-01,1.420190e+01,4.780334e+00,4.909252e+01,1.000000e+00,1.500000e+00,0,0.000000e+00,1.071272e+00,-5.146795e-04,5.143175e-04,-3.780196e-04,8.334953e-04,8.539633e-04,2.792957e-08,1.166823e-04,1.959839e-02,9.661492e-05,-6.453092e-01,8.861505e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.581490e+00,5.003538e+01,5.725021e+02,0.000000e+00,0.000000e+00,0.000000e+00
172,1.730000e-01,1.000000e-03,-1.000005e+00,1.000004e+00,-2.000000e-01,9.428638e-01,4.790017e-07,0,0.000000e+00,1.417912e+00,-7.296471e+00,1.712160e-01,1.428531e+01,4.808209e+00,4.966838e+01,1.000000e+00,1.500000e+00,0,0.000000e+00,8.545862e-01,-5.165356e-04,5.161687e-04,-3.786860e-04,8.398515e-04,8.603312e-04,2.813060e-08,1.179875e-04,1.979966e-02,9.733537e-05,-6.536927e-01,8.952264e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.695168e+00,5.061124e+01,5.758599e+02,0.000000e+00,0.000000e+00,0.000000e+00
173,1.740000e-01,1.000000e-03,-1.000005e+00,1.000004e+00,-2.000000e-01,9.428638e-01,4.880027e-07,0,0.000000e+00,1.402645e+00,-7.338891e+00,1.722121e-01,1.436874e+01,4.836083e+00,5.024760e+01,1.000000e+00,1.500000e+00,0,0.000000e+00,8.449260e-01,-5.183499e-04,5.179771e-04,-3.792838e-04,8.461743e-04,8.666624e-04,2.832506e-08,1.193014e-04,2.000144e-02,9.805166e-05,-6.621427e-01,9.043273e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.641092e+00,5.119046e+01,5.792176e+02,0.000000e+00,0.000000e+00,0.000000e+00
174,1.750000e-01,1.000000e-03,-1.000005e+00,1.000004e+00,-2.000000e-01,9.428638e-01,4.971198e-07,0,0.000000e+00,1.409919e+00,-7.381312e+00,1.732082e-01,1.445218e+01,4.863955e+00,5.083017e+01,1.000000e+00,1.500000e+00,0,0.000000e+00,8.435351e-01,-5.201088e-04,5.197312e-04,-3.798128e-04,8.524630e-04,8.729562e-04,2.851284e-08,1.206241e-04,2.020370e-02,9.876372e-05,-6.706593e-01,9.134530e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.558316e+00,5.177303e+01,5.825754e+02,0.000000e+00,0.000000e+00,0.000000e+00
