step,time,ramp_factor,h_a_left,h_a_center,h_a_right,h_a_center_x,h_a_center_y,h_a_min,h_a_max,center_edge_ratio,uniformity
766,3.830000e-01,2.393750e-01,3.084476e+01,3.086569e+01,3.084476e+01,4.546618e-18,3.086569e+01,3.083300e+01,3.086569e+01,1.000679e+00,9.989408e-01
767,3.835000e-01,2.396875e-01,3.088503e+01,3.090598e+01,3.088503e+01,2.661425e-17,3.090598e+01,3.087325e+01,3.090598e+01,1.000679e+00,9.989408e-01
768,3.840000e-01,2.400000e-01,3.092529e+01,3.094628e+01,3.092529e+01,-7.965112e-17,3.094628e+01,3.091350e+01,3.094628e+01,1.000679e+00,9.989408e-01
769,3.845000e-01,2.403125e-01,3.096556e+01,3.098657e+01,3.096556e+01,1.881743e-17,3.098657e+01,3.095375e+01,3.098657e+01,1.000679e+00,9.989408e-01
770,3.850000e-01,2.406250e-01,3.100583e+01,3.102687e+01,3.100583e+01,2.357437e-17,3.102687e+01,3.099400e+01,3.102687e+01,1.000679e+00,9.989408e-01
771,3.855000e-01,2.409375e-01,3.104609e+01,3.106716e+01,3.104609e+01,-6.538030e-17,3.106716e+01,3.103426e+01,3.106716e+01,1.000679e+00,9.989408e-01
772,3.860000e-01,2.412500e-01,3.108636e+01,3.110746e+01,3.108636e+01,-6.062337e-17,3.110746e+01,3.107451e+01,3.110746e+01,1.000679e+00,9.989408e-01
773,3.865000e-01,2.415625e-01,3.112663e+01,3.114775e+01,3.112663e+01,-7.317712e-17,3.114775e+01,3.111476e+01,3.114775e+01,1.000679e+00,9.989408e-01
774,3.870000e-01,2.418750e-01,3.116690e+01,3.118805e+01,3.116690e+01,-6.842019e-17,3.118805e+01,3.115501e+01,3.118805e+01,1.000679e+00,9.989408e-01
775,3.875000e-01,2.421875e-01,3.120716e+01,3.122834e+01,3.120716e+01,-4.635256e-17,3.122834e+01,3.119526e+01,3.122834e+01,1.000679e+00,9.989408e-01
776,3.880000e-01,2.425000e-01,3.124743e+01,3.126863e+01,3.124743e+01,-4.159562e-17,3.126863e+01,3.123552e+01,3.126863e+01,1.000679e+00,9.989408e-01
777,3.885000e-01,2.428125e-01,3.128770e+01,3.130893e+01,3.128770e+01,-5.414938e-17,3.130893e+01,3.127577e+01,3.130893e+01,1.000679e+00,9.989408e-01
778,3.890000e-01,2.431250e-01,3.132797e+01,3.134922e+01,3.132797e+01,-4.939244e-17,3.134922e+01,3.131602e+01,3.134922e+01,1.000679e+00,9.989408e-01
779,3.895000e-01,2.434375e-01,3.136823e+01,3.138952e+01,3.136823e+01,-1.383471e-16,3.138952e+01,3.135627e+01,3.138952e+01,1.000679e+00,9.989408e-01
780,3.900000e-01,2.437500e-01,3.140850e+01,3.142981e+01,3.140850e+01,-1.335902e-16,3.142981e+01,3.139652e+01,3.142981e+01,1.000679e+00,9.989408e-01
781,3.905000e-01,2.440625e-01,3.144877e+01,3.147011e+01,3.144877e+01,-3.512163e-17,3.147011e+01,3.143678e+01,3.147011e+01,1.000679e+00,9.989408e-01
782,3.910000e-01,2.443750e-01,3.148904e+01,3.151040e+01,3.148904e+01,-3.036469e-17,3.151040e+01,3.147703e+01,3.151040e+01,1.000679e+00,9.989408e-01
783,3.915000e-01,2.446875e-01,3.152930e+01,3.155070e+01,3.152930e+01,-1.193194e-16,3.155070e+01,3.151728e+01,3.155070e+01,1.000679e+00,9.989408e-01
784,3.920000e-01,2.450000e-01,3.156957e+01,3.159099e+01,3.156957e+01,1.074822e-16,3.159099e+01,3.155753e+01,3.159099e+01,1.000679e+00,9.989408e-01
785,3.925000e-01,2.453125e-01,3.160984e+01,3.163129e+01,3.160984e+01,-1.271162e-16,3.163129e+01,3.159778e+01,3.163129e+01,1.000679e+00,9.989408e-01
786,3.930000e-01,2.456250e-01,3.165010e+01,3.167158e+01,3.165010e+01,-1.223592e-16,3.167158e+01,3.163804e+01,3.167158e+01,1.000679e+00,9.989408e-01
787,3.935000e-01,2.459375e-01,3.169037e+01,3.171188e+01,3.169037e+01,1.217530e-16,3.171188e+01,3.167829e+01,3.171188e+01,1.000679e+00,9.989408e-01
788,3.940000e-01,2.462500e-01,3.173064e+01,3.175217e+01,3.173064e+01,1.265099e-16,3.175217e+01,3.171854e+01,3.175217e+01,1.000679e+00,9.989408e-01
789,3.945000e-01,2.465625e-01,3.177091e+01,3.179247e+01,3.177091e+01,1.139562e-16,3.179247e+01,3.175879e+01,3.179247e+01,1.000679e+00,9.989408e-01
790,3.950000e-01,2.468750e-01,3.181117e+01,3.183276e+01,3.181117e+01,1.187131e-16,3.183276e+01,3.179904e+01,3.183276e+01,1.000679e+00,9.989408e-01
791,3.955000e-01,2.471875e-01,3.185144e+01,3.187305e+01,3.185144e+01,1.234700e-16,3.187305e+01,3.183930e+01,3.187305e+01,1.000679e+00,9.989408e-01
792,3.960000e-01,2.475000e-01,3.189171e+01,3.191335e+01,3.189171e+01,3.451537e-17,3.191335e+01,3.187955e+01,3.191335e+01,1.000679e+00,9.989408e-01
793,3.965000e-01,2.478125e-01,3.193198e+01,3.195364e+01,3.193198e+01,2.196162e-17,3.195364e+01,3.191980e+01,3.195364e+01,1.000679e+00,9.989408e-01
794,3.970000e-01,2.481250e-01,3.197224e+01,3.199394e+01,3.197224e+01,2.671855e-17,3.199394e+01,3.196005e+01,3.199394e+01,1.000679e+00,9.989408e-01
795,3.975000e-01,2.484375e-01,3.201251e+01,3.203423e+01,3.201251e+01,3.147549e-17,3.203423e+01,3.200030e+01,3.203423e+01,1.000679e+00,9.989408e-01
796,3.980000e-01,2.487500e-01,3.205278e+01,3.207453e+01,3.205278e+01,5.354312e-17,3.207453e+01,3.204056e+01,3.207453e+01,1.000679e+00,9.989408e-01
797,3.985000e-01,2.490625e-01,3.209304e+01,3.211482e+01,3.209304e+01,4.098936e-17,3.211482e+01,3.208081e+01,3.211482e+01,1.000679e+00,9.989408e-01
798,3.990000e-01,2.493750e-01,3.213331e+01,3.215512e+01,3.213331e+01,4.574630e-17,3.215512e+01,3.212106e+01,3.215512e+01,1.000679e+00,9.989408e-01
799,3.995000e-01,2.496875e-01,3.217358e+01,3.219541e+01,3.217358e+01,5.050324e-17,3.219541e+01,3.216131e+01,3.219541e+01,1.000679e+00,9.989408e-01
800,4.000000e-01,2.500000e-01,3.221385e+01,3.223571e+01,3.221385e+01,-3.845143e-17,3.223571e+01,3.220156e+01,3.223571e+01,1.000679e+00,9.989408e-01
801,4.005000e-01,2.503125e-01,3.225411e+01,3.227600e+01,3.225411e+01,-3.369450e-17,3.227600e+01,3.224182e+01,3.227600e+01,1.000679e+00,9.989408e-01
802,4.010000e-01,2.506250e-01,3.229438e+01,3.231630e+01,3.229438e+01,-2.893756e-17,3.231630e+01,3.228207e+01,3.231630e+01,1.000679e+00,9.989408e-01
803,4.015000e-01,2.509375e-01,3.233465e+01,3.235659e+01,3.233465e+01,-2.418062e-17,3.235659e+01,3.232232e+01,3.235659e+01,1.000679e+00,9.989408e-01
804,4.020000e-01,2.512500e-01,3.237492e+01,3.239688e+01,3.237492e+01,-3.673438e-17,3.239688e+01,3.236257e+01,3.239688e+01,1.000679e+00,9.989408e-01
805,4.025000e-01,2.515625e-01,3.241518e+01,3.243718e+01,3.241518e+01,-3.197744e-17,3.243718e+01,3.240282e+01,3.243718e+01,1.000679e+00,9.989408e-01
806,4.030000e-01,2.518750e-01,3.245545e+01,3.247747e+01,3.245545e+01,-2.722051e-17,3.247747e+01,3.244308e+01,3.247747e+01,1.000679e+00,9.989408e-01
807,4.035000e-01,2.521875e-01,3.249572e+01,3.251777e+01,3.249572e+01,-2.246357e-17,3.251777e+01,3.248333e+01,3.251777e+01,1.000679e+00,9.989408e-01
808,4.040000e-01,2.525000e-01,3.253599e+01,3.255806e+01,3.253599e+01,-3.959373e-19,3.255806e+01,3.252358e+01,3.255806e+01,1.000679e+00,9.989408e-01
809,4.045000e-01,2.528125e-01,3.257625e+01,3.259836e+01,3.257625e+01,4.361000e-18,3.259836e+01,3.256383e+01,3.259836e+01,1.000679e+00,9.989408e-01
810,4.050000e-01,2.531250e-01,3.261652e+01,3.263865e+01,3.261652e+01,-1.019044e-16,3.263865e+01,3.260408e+01,3.263865e+01,1.000679e+00,9.989408e-01
811,4.055000e-01,2.534375e-01,3.265679e+01,3.267895e+01,3.265679e+01,-9.714743e-17,3.267895e+01,3.264433e+01,3.267895e+01,1.000679e+00,9.989408e-01
812,4.060000e-01,2.537500e-01,3.269705e+01,3.271924e+01,3.269705e+01,1.321117e-18,3.271924e+01,3.268459e+01,3.271924e+01,1.000679e+00,9.989408e-01
813,4.065000e-01,2.540625e-01,3.273732e+01,3.275954e+01,3.273732e+01,6.078054e-18,3.275954e+01,3.272484e+01,3.275954e+01,1.000679e+00,9.989408e-01
814,4.070000e-01,2.543750e-01,3.277759e+01,3.279983e+01,3.277759e+01,-1.001873e-16,3.279983e+01,3.276509e+01,3.279983e+01,1.000679e+00,9.989408e-01
815,4.075000e-01,2.546875e-01,3.281786e+01,3.284013e+01,3.281786e+01,-9.543037e-17,3.284013e+01,3.280534e+01,3.284013e+01,1.000679e+00,9.989408e-01
816,4.080000e-01,2.550000e-01,3.285812e+01,3.288042e+01,3.285812e+01,-9.067344e-17,3.288042e+01,3.284559e+01,3.288042e+01,1.000679e+00,9.989408e-01
817,4.085000e-01,2.553125e-01,3.289839e+01,3.292071e+01,3.289839e+01,1.534388e-16,3.292071e+01,3.288585e+01,3.292071e+01,1.000679e+00,9.989408e-01
818,4.090000e-01,2.556250e-01,3.293866e+01,3.296101e+01,3.293866e+01,1.581957e-16,3.296101e+01,3.292610e+01,3.296101e+01,1.000679e+00,9.989408e-01
819,4.095000e-01,2.559375e-01,3.297893e+01,3.300130e+01,3.297893e+01,1.629527e-16,3.300130e+01,3.296635e+01,3.300130e+01,1.000679e+00,9.989408e-01
820,4.100000e-01,2.562500e-01,3.301919e+01,3.304160e+01,3.301919e+01,1.503989e-16,3.304160e+01,3.300660e+01,3.304160e+01,1.000679e+00,9.989408e-01
821,4.105000e-01,2.565625e-01,3.305946e+01,3.308189e+01,3.305946e+01,1.551559e-16,3.308189e+01,3.304685e+01,3.308189e+01,1.000679e+00,9.989408e-01
822,4.110000e-01,2.568750e-01,3.309973e+01,3.312219e+01,3.309973e+01,1.599128e-16,3.312219e+01,3.308711e+01,3.312219e+01,1.000679e+00,9.989408e-01
823,4.115000e-01,2.571875e-01,3.313999e+01,3.316248e+01,3.313999e+01,1.646697e-16,3.316248e+01,3.312736e+01,3.316248e+01,1.000679e+00,9.989408e-01
824,4.120000e-01,2.575000e-01,3.318026e+01,3.320278e+01,3.318026e+01,-1.636402e-16,3.320278e+01,3.316761e+01,3.320278e+01,1.000679e+00,9.989408e-01
825,4.125000e-01,2.578125e-01,3.322053e+01,3.324307e+01,3.322053e+01,8.047199e-17,3.324307e+01,3.320786e+01,3.324307e+01,1.000679e+00,9.989408e-01
826,4.130000e-01,2.581250e-01,3.326080e+01,3.328337e+01,3.326080e+01,8.522893e-17,3.328337e+01,3.324811e+01,3.328337e+01,1.000679e+00,9.989408e-01
827,4.135000e-01,2.584375e-01,3.330106e+01,3.332366e+01,3.330106e+01,8.998587e-17,3.332366e+01,3.328837e+01,3.332366e+01,1.000679e+00,9.989408e-01
828,4.140000e-01,2.587500e-01,3.334133e+01,3.336396e+01,3.334133e+01,-1.446125e-16,3.336396e+01,3.332862e+01,3.336396e+01,1.000679e+00,9.989408e-01
829,4.145000e-01,2.590625e-01,3.338160e+01,3.340425e+01,3.338160e+01,8.218905e-17,3.340425e+01,3.336887e+01,3.340425e+01,1.000679e+00,9.989408e-01
830,4.150000e-01,2.593750e-01,3.342187e+01,3.344455e+01,3.342187e+01,8.694598e-17,3.344455e+01,3.340912e+01,3.344455e+01,1.000679e+00,9.989408e-01
831,4.155000e-01,2.596875e-01,3.346213e+01,3.348484e+01,3.346213e+01,9.170292e-17,3.348484e+01,3.344937e+01,3.348484e+01,1.000679e+00,9.989408e-01
832,4.160000e-01,2.600000e-01,3.350240e+01,3.352513e+01,3.350240e+01,9.645986e-17,3.352513e+01,3.348963e+01,3.352513e+01,1.000679e+00,9.989408e-01
833,4.165000e-01,2.603125e-01,3.354267e+01,3.356543e+01,3.354267e+01,7.505186e-18,3.356543e+01,3.352988e+01,3.356543e+01,1.000679e+00,9.989408e-01
834,4.170000e-01,2.606250e-01,3.358294e+01,3.360572e+01,3.358294e+01,1.226212e-17,3.360572e+01,3.357013e+01,3.360572e+01,1.000679e+00,9.989408e-01
835,4.175000e-01,2.609375e-01,3.362320e+01,3.364602e+01,3.362320e+01,1.701906e-17,3.364602e+01,3.361038e+01,3.364602e+01,1.000679e+00,9.989408e-01
836,4.180000e-01,2.612500e-01,3.366347e+01,3.368631e+01,3.366347e+01,4.465303e-18,3.368631e+01,3.365063e+01,3.368631e+01,1.000679e+00,9.989408e-01
837,4.185000e-01,2.615625e-01,3.370374e+01,3.372661e+01,3.370374e+01,9.222240e-18,3.372661e+01,3.369089e+01,3.372661e+01,1.000679e+00,9.989408e-01
838,4.190000e-01,2.618750e-01,3.374400e+01,3.376690e+01,3.374400e+01,1.397918e-17,3.376690e+01,3.373114e+01,3.376690e+01,1.000679e+00,9.989408e-01
839,4.195000e-01,2.621875e-01,3.378427e+01,3.380720e+01,3.378427e+01,1.873611e-17,3.380720e+01,3.377139e+01,3.380720e+01,1.000679e+00,9.989408e-01
840,4.200000e-01,2.625000e-01,3.382454e+01,3.384749e+01,3.382454e+01,2.349305e-17,3.384749e+01,3.381164e+01,3.384749e+01,1.000679e+00,9.989408e-01
841,4.205000e-01,2.628125e-01,3.386481e+01,3.388779e+01,3.386481e+01,2.824999e-17,3.388779e+01,3.385189e+01,3.388779e+01,1.000679e+00,9.989408e-01
842,4.210000e-01,2.631250e-01,3.390507e+01,3.392808e+01,3.390507e+01,-6.070468e-17,3.392808e+01,3.389215e+01,3.392808e+01,1.000679e+00,9.989408e-01
843,4.215000e-01,2.634375e-01,3.394534e+01,3.396838e+01,3.394534e+01,-5.594775e-17,3.396838e+01,3.393240e+01,3.396838e+01,1.000679e+00,9.989408e-01
844,4.220000e-01,2.637500e-01,3.398561e+01,3.400867e+01,3.398561e+01,4.252080e-17,3.400867e+01,3.397265e+01,3.400867e+01,1.000679e+00,9.989408e-01
845,4.225000e-01,2.640625e-01,3.402588e+01,3.404896e+01,3.402588e+01,-6.374457e-17,3.404896e+01,3.401290e+01,3.404896e+01,1.000679e+00,9.989408e-01
846,4.230000e-01,2.643750e-01,3.406614e+01,3.408926e+01,3.406614e+01,-5.898763e-17,3.408926e+01,3.405315e+01,3.408926e+01,1.000679e+00,9.989408e-01
847,4.235000e-01,2.646875e-01,3.410641e+01,3.412955e+01,3.410641e+01,-5.423069e-17,3.412955e+01,3.409341e+01,3.412955e+01,1.000679e+00,9.989408e-01
848,4.240000e-01,2.650000e-01,3.414668e+01,3.416985e+01,3.414668e+01,-4.947375e-17,3.416985e+01,3.413366e+01,3.416985e+01,1.000679e+00,9.989408e-01
849,4.245000e-01,2.653125e-01,3.418694e+01,3.421014e+01,3.418694e+01,-4.471682e-17,3.421014e+01,3.417391e+01,3.421014e+01,1.000679e+00,9.989408e-01
850,4.250000e-01,2.656250e-01,3.422721e+01,3.425044e+01,3.422721e+01,-2.264919e-17,3.425044e+01,3.421416e+01,3.425044e+01,1.000679e+00,9.989408e-01
851,4.255000e-01,2.659375e-01,3.426748e+01,3.429073e+01,3.426748e+01,-1.289146e-16,3.429073e+01,3.425441e+01,3.429073e+01,1.000679e+00,9.989408e-01
852,4.260000e-01,2.662500e-01,3.430775e+01,3.433103e+01,3.430775e+01,-4.775670e-17,3.433103e+01,3.429467e+01,3.433103e+01,1.000679e+00,9.989408e-01
853,4.265000e-01,2.665625e-01,3.434801e+01,3.437132e+01,3.434801e+01,-2.568907e-17,3.437132e+01,3.433492e+01,3.437132e+01,1.000679e+00,9.989408e-01
854,4.270000e-01,2.668750e-01,3.438828e+01,3.441162e+01,3.438828e+01,-2.093213e-17,3.441162e+01,3.437517e+01,3.441162e+01,1.000679e+00,9.989408e-01
855,4.275000e-01,2.671875e-01,3.442855e+01,3.445191e+01,3.442855e+01,-1.271975e-16,3.445191e+01,3.441542e+01,3.445191e+01,1.000679e+00,9.989408e-01
856,4.280000e-01,2.675000e-01,3.446882e+01,3.449221e+01,3.446882e+01,-1.224406e-16,3.449221e+01,3.445567e+01,3.449221e+01,1.000679e+00,9.989408e-01
857,4.285000e-01,2.678125e-01,3.450908e+01,3.453250e+01,3.450908e+01,-1.176836e-16,3.453250e+01,3.449592e+01,3.453250e+01,1.000679e+00,9.989408e-01
858,4.290000e-01,2.681250e-01,3.454935e+01,3.457279e+01,3.454935e+01,1.264286e-16,3.457279e+01,3.453618e+01,3.457279e+01,1.000679e+00,9.989408e-01
859,4.295000e-01,2.684375e-01,3.458962e+01,3.461309e+01,3.458962e+01,1.311855e-16,3.461309e+01,3.457643e+01,3.461309e+01,1.000679e+00,9.989408e-01
860,4.300000e-01,2.687500e-01,3.462989e+01,3.465338e+01,3.462989e+01,-1.207235e-16,3.465338e+01,3.461668e+01,3.465338e+01,1.000679e+00,9.989408e-01
861,4.305000e-01,2.690625e-01,3.467015e+01,3.469368e+01,3.467015e+01,1.233887e-16,3.469368e+01,3.465693e+01,3.469368e+01,1.000679e+00,9.989408e-01
862,4.310000e-01,2.693750e-01,3.471042e+01,3.473397e+01,3.471042e+01,1.281457e-16,3.473397e+01,3.469718e+01,3.473397e+01,1.000679e+00,9.989408e-01
863,4.315000e-01,2.696875e-01,3.475069e+01,3.477427e+01,3.475069e+01,1.329026e-16,3.477427e+01,3.473744e+01,3.477427e+01,1.000679e+00,9.989408e-01
864,4.320000e-01,2.700000e-01,3.479095e+01,3.481456e+01,3.479095e+01,1.376595e-16,3.481456e+01,3.477769e+01,3.481456e+01,1.000679e+00,9.989408e-01
865,4.325000e-01,2.703125e-01,3.483122e+01,3.485486e+01,3.483122e+01,1.424165e-16,3.485486e+01,3.481794e+01,3.485486e+01,1.000679e+00,9.989408e-01
866,4.330000e-01,2.706250e-01,3.487149e+01,3.489515e+01,3.487149e+01,3.615111e-17,3.489515e+01,3.485819e+01,3.489515e+01,1.000679e+00,9.989408e-01
867,4.335000e-01,2.709375e-01,3.491176e+01,3.493545e+01,3.491176e+01,5.821874e-17,3.493545e+01,3.489844e+01,3.493545e+01,1.000679e+00,9.989408e-01
868,4.340000e-01,2.712500e-01,3.495202e+01,3.497574e+01,3.495202e+01,1.393766e-16,3.497574e+01,3.493870e+01,3.497574e+01,1.000679e+00,9.989408e-01
869,4.345000e-01,2.715625e-01,3.499229e+01,3.501604e+01,3.499229e+01,5.042192e-17,3.501604e+01,3.497895e+01,3.501604e+01,1.000679e+00,9.989408e-01
870,4.350000e-01,2.718750e-01,3.503256e+01,3.505633e+01,3.503256e+01,5.517886e-17,3.505633e+01,3.501920e+01,3.505633e+01,1.000679e+00,9.989408e-01
871,4.355000e-01,2.721875e-01,3.507283e+01,3.509663e+01,3.507283e+01,5.993580e-17,3.509663e+01,3.505945e+01,3.509663e+01,1.000679e+00,9.989408e-01
872,4.360000e-01,2.725000e-01,3.511309e+01,3.513692e+01,3.511309e+01,6.469273e-17,3.513692e+01,3.509970e+01,3.513692e+01,1.000679e+00,9.989408e-01
873,4.365000e-01,2.728125e-01,3.515336e+01,3.517721e+01,3.515336e+01,6.944967e-17,3.517721e+01,3.513996e+01,3.517721e+01,1.000679e+00,9.989408e-01
874,4.370000e-01,2.731250e-01,3.519363e+01,3.521751e+01,3.519363e+01,7.420661e-17,3.521751e+01,3.518021e+01,3.521751e+01,1.000679e+00,9.989408e-01
875,4.375000e-01,2.734375e-01,3.523389e+01,3.525780e+01,3.523389e+01,-1.474806e-17,3.525780e+01,3.522046e+01,3.525780e+01,1.000679e+00,9.989408e-01
876,4.380000e-01,2.737500e-01,3.527416e+01,3.529810e+01,3.527416e+01,6.640979e-17,3.529810e+01,3.526071e+01,3.529810e+01,1.000679e+00,9.989408e-01
877,4.385000e-01,2.740625e-01,3.531443e+01,3.533839e+01,3.531443e+01,7.116673e-17,3.533839e+01,3.530096e+01,3.533839e+01,1.000679e+00,9.989408e-01
878,4.390000e-01,2.743750e-01,3.535470e+01,3.537869e+01,3.535470e+01,-1.778795e-17,3.537869e+01,3.534122e+01,3.537869e+01,1.000679e+00,9.989408e-01
879,4.395000e-01,2.746875e-01,3.539496e+01,3.541898e+01,3.539496e+01,-1.303101e-17,3.541898e+01,3.538147e+01,3.541898e+01,1.000679e+00,9.989408e-01
880,4.400000e-01,2.750000e-01,3.543523e+01,3.545928e+01,3.543523e+01,-8.274072e-18,3.545928e+01,3.542172e+01,3.545928e+01,1.000679e+00,9.989408e-01
881,4.405000e-01,2.753125e-01,3.547550e+01,3.549957e+01,3.547550e+01,-3.517135e-18,3.549957e+01,3.546197e+01,3.549957e+01,1.000679e+00,9.989408e-01
882,4.410000e-01,2.756250e-01,3.551577e+01,3.553987e+01,3.551577e+01,1.239802e-18,3.553987e+01,3.550222e+01,3.553987e+01,1.000679e+00,9.989408e-01
883,4.415000e-01,2.759375e-01,3.555603e+01,3.558016e+01,3.555603e+01,-8.771487e-17,3.558016e+01,3.554248e+01,3.558016e+01,1.000679e+00,9.989408e-01
884,4.420000e-01,2.762500e-01,3.559630e+01,3.562046e+01,3.559630e+01,-6.557018e-18,3.562046e+01,3.558273e+01,3.562046e+01,1.000679e+00,9.989408e-01
885,4.425000e-01,2.765625e-01,3.563657e+01,3.566075e+01,3.563657e+01,-1.800081e-18,3.566075e+01,3.562298e+01,3.566075e+01,1.000679e+00,9.989408e-01
886,4.430000e-01,2.768750e-01,3.567684e+01,3.570104e+01,3.567684e+01,-9.075475e-17,3.570104e+01,3.566323e+01,3.570104e+01,1.000679e+00,9.989408e-01
887,4.435000e-01,2.771875e-01,3.571710e+01,3.574134e+01,3.571710e+01,-8.599782e-17,3.574134e+01,3.570348e+01,3.574134e+01,1.000679e+00,9.989408e-01
888,4.440000e-01,2.775000e-01,3.575737e+01,3.578163e+01,3.575737e+01,-8.124088e-17,3.578163e+01,3.574374e+01,3.578163e+01,1.000679e+00,9.989408e-01
889,4.445000e-01,2.778125e-01,3.579764e+01,3.582193e+01,3.579764e+01,-7.648394e-17,3.582193e+01,3.578399e+01,3.582193e+01,1.000679e+00,9.989408e-01
890,4.450000e-01,2.781250e-01,3.583790e+01,3.586222e+01,3.583790e+01,-7.172700e-17,3.586222e+01,3.582424e+01,3.586222e+01,1.000679e+00,9.989408e-01
891,4.455000e-01,2.784375e-01,3.587817e+01,3.590252e+01,3.587817e+01,-6.697007e-17,3.590252e+01,3.586449e+01,3.590252e+01,1.000679e+00,9.989408e-01
892,4.460000e-01,2.787500e-01,3.591844e+01,3.594281e+01,3.591844e+01,-7.952382e-17,3.594281e+01,3.590474e+01,3.594281e+01,1.000679e+00,9.989408e-01
893,4.465000e-01,2.790625e-01,3.595871e+01,3.598311e+01,3.595871e+01,-7.476689e-17,3.598311e+01,3.594500e+01,3.598311e+01,1.000679e+00,9.989408e-01
894,4.470000e-01,2.793750e-01,3.599897e+01,3.602340e+01,3.599897e+01,-5.269926e-17,3.602340e+01,3.598525e+01,3.602340e+01,1.000679e+00,9.989408e-01
895,4.475000e-01,2.796875e-01,3.603924e+01,3.606370e+01,3.603924e+01,-4.794232e-17,3.606370e+01,3.602550e+01,3.606370e+01,1.000679e+00,9.989408e-01
896,4.480000e-01,2.800000e-01,3.607951e+01,3.610399e+01,3.607951e+01,-4.318538e-17,3.610399e+01,3.606575e+01,3.610399e+01,1.000679e+00,9.989408e-01
897,4.485000e-01,2.803125e-01,3.611978e+01,3.614429e+01,3.611978e+01,-1.494507e-16,3.614429e+01,3.610600e+01,3.614429e+01,1.000679e+00,9.989408e-01
898,4.490000e-01,2.806250e-01,3.616004e+01,3.618458e+01,3.616004e+01,-1.446938e-16,3.618458e+01,3.614625e+01,3.618458e+01,1.000679e+00,9.989408e-01
899,4.495000e-01,2.809375e-01,3.620031e+01,3.622487e+01,3.620031e+01,-1.399369e-16,3.622487e+01,3.618651e+01,3.622487e+01,1.000679e+00,9.989408e-01
900,4.500000e-01,2.812500e-01,3.624058e+01,3.626517e+01,3.624058e+01,-4.146833e-17,3.626517e+01,3.622676e+01,3.626517e+01,1.000679e+00,9.989408e-01
901,4.505000e-01,2.815625e-01,3.628084e+01,3.630546e+01,3.628084e+01,-1.477337e-16,3.630546e+01,3.626701e+01,3.630546e+01,1.000679e+00,9.989408e-01
902,4.510000e-01,2.818750e-01,3.632111e+01,3.634576e+01,3.632111e+01,-1.429768e-16,3.634576e+01,3.630726e+01,3.634576e+01,1.000679e+00,9.989408e-01
903,4.515000e-01,2.821875e-01,3.636138e+01,3.638605e+01,3.636138e+01,1.011355e-16,3.638605e+01,3.634751e+01,3.638605e+01,1.000679e+00,9.989408e-01
904,4.520000e-01,2.825000e-01,3.640165e+01,3.642635e+01,3.640165e+01,1.058924e-16,3.642635e+01,3.638777e+01,3.642635e+01,1.000679e+00,9.989408e-01
905,4.525000e-01,2.828125e-01,3.644191e+01,3.646664e+01,3.644191e+01,1.106494e-16,3.646664e+01,3.642802e+01,3.646664e+01,1.000679e+00,9.989408e-01
906,4.530000e-01,2.831250e-01,3.648218e+01,3.650694e+01,3.648218e+01,1.154063e-16,3.650694e+01,3.646827e+01,3.650694e+01,1.000679e+00,9.989408e-01
907,4.535000e-01,2.834375e-01,3.652245e+01,3.654723e+01,3.652245e+01,9.140925e-18,3.654723e+01,3.650852e+01,3.654723e+01,1.000679e+00,9.989408e-01
908,4.540000e-01,2.837500e-01,3.656272e+01,3.658753e+01,3.656272e+01,1.076095e-16,3.658753e+01,3.654877e+01,3.658753e+01,1.000679e+00,9.989408e-01
909,4.545000e-01,2.840625e-01,3.660298e+01,3.662782e+01,3.660298e+01,1.123664e-16,3.662782e+01,3.658903e+01,3.662782e+01,1.000679e+00,9.989408e-01
910,4.550000e-01,2.843750e-01,3.664325e+01,3.666812e+01,3.664325e+01,1.171233e-16,3.666812e+01,3.662928e+01,3.666812e+01,1.000679e+00,9.989408e-01
911,4.555000e-01,2.846875e-01,3.668352e+01,3.670841e+01,3.668352e+01,2.816867e-17,3.670841e+01,3.666953e+01,3.670841e+01,1.000679e+00,9.989408e-01
912,4.560000e-01,2.850000e-01,3.672379e+01,3.674871e+01,3.672379e+01,3.292561e-17,3.674871e+01,3.670978e+01,3.674871e+01,1.000679e+00,9.989408e-01
913,4.565000e-01,2.853125e-01,3.676405e+01,3.678900e+01,3.676405e+01,3.768255e-17,3.678900e+01,3.675003e+01,3.678900e+01,1.000679e+00,9.989408e-01
914,4.570000e-01,2.856250e-01,3.680432e+01,3.682929e+01,3.680432e+01,4.243948e-17,3.682929e+01,3.679029e+01,3.682929e+01,1.000679e+00,9.989408e-01
915,4.575000e-01,2.859375e-01,3.684459e+01,3.686959e+01,3.684459e+01,4.719642e-17,3.686959e+01,3.683054e+01,3.686959e+01,1.000679e+00,9.989408e-01
916,4.580000e-01,2.862500e-01,3.688485e+01,3.690988e+01,3.688485e+01,3.464266e-17,3.690988e+01,3.687079e+01,3.690988e+01,1.000679e+00,9.989408e-01
917,4.585000e-01,2.865625e-01,3.692512e+01,3.695018e+01,3.692512e+01,3.939960e-17,3.695018e+01,3.691104e+01,3.695018e+01,1.000679e+00,9.989408e-01
918,4.590000e-01,2.868750e-01,3.696539e+01,3.699047e+01,3.696539e+01,4.415654e-17,3.699047e+01,3.695129e+01,3.699047e+01,1.000679e+00,9.989408e-01
